0,1
پرنسپل,principal
پرنسپے,pranspe
پرنم,parnam
پرنٹ,print
پرنٹنگ,printing
پرنہ,parnah
پرنیا,parnia
پرو,pro
پروئی,paruyee
پروئے,paroey
پروا,parwa
پرواز,parwaaz
پروازوں,parwaazon
پروازی,parwazi
پروازیں,parwazein
پروان,parwan
پروانوں,parwano
پروانہ,parwaana
پروجکٹ,project
پروجیکشن,projection
پروجیکٹ,project
پروجیکٹر,projector
پرور,parwar
پروردگار,parvardigar
پرورش,parwarish
پروری,parwari
پروسیسر,processor
پروف,proof
پروفائل,profile
پروفائلز,profiles
پروفیسر,professor
پروفیسروں,professoron
پروفیشنل,professional
پروقار,parwaqaar
پروموشنز,promotions
پروموٹ,promote
پرون,parvan
پرونا,parona
پروٹسٹنٹ,protestant
پروٹو,proto
پروٹون,proton
پروٹوٹائپ,prototype
پروٹین,protein
پروپگنڈہ,propaganda
پروپیگینڈا,propaganda
پروڈکشن,production
پروڈکشنز,productions
پروڈیوس,prodioos
پروڈیوسر,producer
پروگرامر,programmer
پروگرامرز,programmers
پروگرامنگ,programming
پروگرم,programme
پروگریسو,prograiso
پروں,paron
پروہت,parohat
پرویا,paroya
پروین,parveen
پرچ,parch
پرچار,parchar
پرچم,parcham
پرچون,parchun
پرچھائیاں,parchaian
پرچھائیں,parchaain
پرچہ,parcha
پرچیاں,parchaian
پرچے,parchay
پرکاش,prakaash
پرکاشم,parkaasham
پرکسی,parkisi
پرکشش,purkashish
پرکھ,parakh
پرکھنے,parakhnay
پرکھے,parkhay
پرکہ,parkah
پرگنہ,paragnah
پرھیز,parhez
پرہلاد,parhalaad
پرہیز,parhez
پرہیزگار,parhezgar
پری,pari
پریا,priya
پریانکا,priyanka
پریت,preet
پریتی,pretty
پریذیڈنٹ,president
پریری,pareeri
پریز,praise
پریزنٹر,presenter
پریس,praise
پریسٹینا,prestina
پریش,paresh
پریشانیاں,pareshanian
پریشاں,paraishan
پریشر,pressure
پریفیکچر,prefecture
پریل,parail
پریم,prem
پریمئر,premier
پریمئیر,premier
پریمیئر,premier
پریمیر,premier
پرینکا,priyanka
پریو,paryo
پریوں,pariyon
پریوینشن,prevenshion
پریٹوریا,pratoria
پریڈ,parade
پریڈیٹر,predator
پریکٹس,practice
پریکٹیکل,practical
پریہ,parye
پرے,paray
پزیر,pazeer
پزیرائی,pazeeraai
پزیری,pazeeri
پس,pas
پست,past
پستان,pistaan
پستانوں,pastaanon
پستانی,pistaani
پستول,pistol
پستولوں,pastulon
پستہ,pistah
پستی,pasti
پسر,pasar
پسران,pasaraan
پسرور,pasaroor
پسرِ,pasr
پسلی,pasli
پسماندگان,pasmaandgaan
پسماندگی,pasmaandagi
پسماندہ,pasmaandah
پسند,pasand
پسندانہ,pasandana
پسندوں,pasandon
پسندی,pasandi
پسندیدگی,pasandeedgi
پسندیدہ,pasandeedah
پسنی,pasni
پسنے,pasaney
پسو,pasu
پسِ,pase
پسپا,paspa
پسی,pasi
پسینہ,paseenah
پسے,pisay
پش,push
پشاور,peshawar
پشاوری,peshavari
پشت,pusht
پشتون,pashton
پشتوں,pashton
پشتہ,pashta
پشتیں,pashteen
پشکن,pashkan
پشیمان,pashemaan
پشیمانی,pashemaani
پشیماں,pasheman
پشین,pasheen
پطرس,pataras
پل,pal
پلا,pala
پلاؤ,pelau
پلائی,fly
پلاتا,pilata
پلاتی,pilaati
پلازما,palasma
پلازہ,palajah
پلاسما,plasma
پلاسٹک,plastic
پلاسی,pilasi
پلانا,pilana
پلاننگ,planning
پلانٹ,plant
پلاٹ,plot
پلاٹون,platoon
پلاٹینم,platanium
پلاٹینیم,platinium
پلایا,pilaya
پلس,plus
پلستر,plastar
پلمبر,plumbar
پلند,paland
پلندری,palandri
پلندہ,palandah
پلنگ,palang
پلوامہ,plavamah
پلوٹونیئم,plotonium
پلوٹونیم,plutonium
پلوں,palon
پلوی,palwi
پلٹ,palat
پلٹا,palta
پلٹنے,palatne
پلٹو,palto
پلٹی,palti
پلڑا,palda
پلک,palak
پلگ,plug
پلہ,flah
پلی,palee
پلیئنگ,playing
پلیجو,paleju
پلیدی,palidee
پلیر,player
پلین,plain
پلیٹ,plate
پلیٹوں,paleton
پلیٹیں,paleteen
پلیگ,palyag
پلے,play
پمفلٹ,pamphlet
پمپ,pump
پنالٹی,penalty
پناہ,panah
پناہی,panahi
پنتھ,panth
پنج,panj
پنجاب,punjab
پنجابن,punjaban
پنجال,panjal
پنجاڑ,panjad
پنجتن,panjatan
پنجم,panjam
پنجوں,panjon
پنجگور,panjagor
پنجہ,punjah
پنجے,panje
پندرھویں,panderhawen
پندرہ,pandrah
پندرہویں,pandarahven
پنسل,pencil
پنسلوانیا,pennsylavaniya
پنسلین,penicillin
پنشن,pension
پنو,pano
پنوار,panwar
پنوشے,panoshe
پنوم,panom
پنپ,panap
پنپنے,panpane
پنچ,punch
پنچاب,panchab
پنچایت,panchayat
پنچایتوں,panchiation
پنچایتی,panchaiti
پنچولی,pancholi
پنچے,panche
پنڈت,pandit
پنڈتوں,pandaton
پنڈورا,pandora
پنڈولم,pindolam
پنک,pink
پنکج,pankaj
پنکھ,pankh
پنکھوں,pankhon
پنگل,pangal
پنہاں,panha
پنیر,paneer
پهلا,pahla
پهلے,phaley
پو,po
پوئی,poi
پوائنٹ,point
پوائنٹس,points
پوار,pavar
پوتا,pota
پوتر,potar
پوترا,pavitra
پوتوں,potaun
پوتی,poti
پوتیوں,poteeyoun
پوجا,pooja
پوجتے,poojtay
پودا,pauda
پودینہ,podina
پورا,pura
پورانی,purani
پوربی,porbi
پورتو,porto
پورس,poras
پورش,porsh
پورن,poran
پورنا,purna
پورنو,porno
پورٹر,portar
پورٹریٹ,portrait
پورٹس,portas
پورٹل,portal
پورٹو,porrto
پورہ,poora
پوری,puri
پوریا,pooriya
پوریاں,pooriyan
پوزی,pozi
پوزیش,pozish
پوزیشن,position
پوسا,posa
پوست,post
پوستین,postin
پوسٹ,post
پوسٹر,poster
پوش,posh
پوشاک,poshak
پوشش,poshish
پوشوں,poshon
پوشی,poshi
پوشیدہ,posheedah
پول,pol
پولز,polaz
پولس,police
پولستانی,polistani
پولن,polan
پولو,polo
پولٹ,polt
پولک,pollk
پولی,poli
پولیس,police
پولیمر,polymer
پولین,poleen
پولینڈ,poland
پولینیشیا,polinishia
پولیو,polio
پولیٹن,politan
پولیٹیکل,political
پون,pavan
پونا,puna
پونٹنگ,ponting
پونچھ,ponchh
پونچھتے,ponchhte
پونڈ,pond
پونڈیچری,pondichery
پونہ,pauna
پونی,pony
پونے,pone
پوٹ,pot
پوٹاش,potash
پوٹاشیئم,potassium
پوٹاشیم,potassium
پوٹر,potar
پوٹن,potan
پوٹھوار,pothvar
پوٹھوہار,pothohar
پوٹی,poti
پوپ,pop
پوچا,poocha
پوچھ,pooch
پوچھا,puchha
پوچھتا,pochhta
پوچھتے,poochtay
پوچھنا,pochhna
پوچھنے,pochhnay
پوچھو,poocho
پوچھوں,poochon
پوچھیں,pochhen
پوچھیے,poochiye
پوچھے,pochhe
پوڈیم,poddium
پوک,pok
پوکر,pokar
پيدا,paida
پير,pear
پيش,paish
پَر,par
پَیدا,paida
پُر,pur
پُراسرار,puraasaraar
پُرانا,puraana
پُرانی,purani
پُرانے,puranay
پُرتشدد,purtashadud
پُرتگالی,purtagali
پُرزور,purzor
پُرعزم,purazam
پُرنور,purnoor
پُل,pull
پُول,pool
پُوچھا,poocha
پُٹ,put
پُچھ,puch
پِھر,phir
پٹ,pat
پٹا,pata
پٹائی,pataee
پٹان,pataan
پٹرول,petrol
پٹرولیم,petroleum
پٹس,pets
پٹسبرگ,aptasbarg
پٹسن,patsan
پٹنم,patnam
پٹنہ,patna
پٹنی,patny
پٹنے,patne
پٹو,pato
پٹودی,pataudi
پٹوں,pataon
پٹڑی,patdi
پٹک,patak
پٹھان,pathan
پٹھانوں,pathanon
پٹھوں,pathon
پٹھے,pathay
پٹہ,pata
پٹی,pati
پٹیالا,patiala
پٹیالہ,patiyalah
پٹیاں,pattiyan
پٹیل,patel
پٹیوں,pateon
پٹے,patay
پپلاں,paplan
پپلی,papali
پپوٹے,papote
پچ,pitch
پچاس,pachas
پچاسواں,pachasvan
پچاسویں,pachaasvien
پچاسی,pachasi
پچانوے,pachanway
پچوں,pachun
پچپن,pachpan
پچھتا,pachhta
پچھتائے,pachhtaae
پچھتانے,pachtane
پچھتاوے,pachhtawe
پچھلا,pichhla
پچھلی,pichli
پچھلے,pichhle
پچھنا,pachhna
پچھنے,pachhne
پچھواڑے,pichhwade
پچھوں,pichhon
پچھہتر,pachhatar
پچی,pachi
پچیدہ,pechidah
پچیس,pacchhiys
پچیسواں,pachiswan
پڈنگ,pudding
پڑ,par
پڑا,para
پڑاؤ,parao
پڑتا,parta
پڑتال,partal
پڑتی,parti
پڑتیں,partein
پڑتے,padhte
پڑنا,padna
پڑنی,parni
پڑنے,padnay
پڑوس,pados
پڑوسن,padosan
پڑوسی,padosi
پڑوسیوں,padosion
پڑپوتی,padpoti
پڑپوتے,padpotay
پڑھ,padh
پڑھا,padha
پڑھائ,padhayi
پڑھائی,padhai
پڑھائیں,padhayen
پڑھائے,padhaye
پڑھاتی,padhati
پڑھاتے,padhatay
پڑھانا,padhana
پڑھانی,padhani
پڑھانے,padhanay
پڑھتا,parhta
پڑھتی,parhti
پڑھتیں,padhtee
پڑھتے,padhte
پڑھنا,parhna
پڑھنی,parhni
پڑھنے,padhnay
پڑھو,parho
پڑھیں,padheen
پڑھے,padhe
پڑہیں,padaheen
پڑی,padi
پڑیا,padaya
پڑیں,paden
پڑے,pade
پک,pak
پکا,paka
پکائی,pakayi
پکائیں,pakaein
پکاتے,pakatay
پکار,pukar
پکارا,pukara
پکارتا,pukarta
پکارتی,pukarti
پکارتے,pukartay
پکارنے,pukarnay
پکاری,pukari
پکارے,pukaray
پکاسو,pakaso
پکانا,pakana
پکانے,pakanay
پکایا,pakaya
پکتھال,pakthal
پکتیا,paktia
پکتیکا,paktika
پکنے,paknay
پکو,pako
پکوا,pakwa
پکوان,pakwan
پکوانوں,pakwano
پکڑ,pakad
پکڑا,pakda
پکڑتا,pakadta
پکڑتی,pakadti
پکڑتے,pakadtay
پکڑلی,pakadli
پکڑنے,pakadnay
پکڑو,pakdo
پکڑی,pakdi
پکڑے,pakade
پکھراج,pakharaj
پکی,paki
پکیاں,pakeyan
پکے,pakay
پگ,peg
پگاڑو,pagado
پگلی,pagli
پگوڈا,pagoda
پگڑی,pagdi
پگڑیوں,pagdion
پگھل,pighal
پگھلا,pighla
پگھلنے,paghalne
پگھلی,pighli
پگھلے,paghle
پھانسنے,pahansanay
پھانسی,phansi
پھاٹک,faatak
پھاڑ,phar
پھاڑا,faadaa
پھاڑے,faaday
پھر,phir
پھرا,phira
پھرایا,phiraya
پھرتا,phirta
پھرتی,phirti
پھرتے,peharte
پھرنا,phirna
پھرنے,phirney
پھری,fary
پھریں,faren
پھرے,pharay
پھس,phas
پھسل,phisal
پھسلا,fislaa
پھسلنا,phisalna
پھل,phal
پھلا,phula
پھلتی,phalti
پھلدار,phaldaar
پھلروان,fulravaan
پھلنے,phalnay
پھلواروی,fulvaarawi
پھلواری,fulvaari
پھلوں,faloon
پھلکاری,fulkaari
پھلی,phali
پھلیوں,pahliyoo
پھلے,pahlay
پھن,phan
پھندوں,phandon
پھندی,phandi
پھندے,phanday
پھنس,phans
پھنسا,phansa
پھنسی,phansi
پھنسے,phansay
پھنی,phani
پھو,pho
پھوار,favaar
پھوس,phoos
پھول,phool
پھولا,foolaa
پھولتا,fooltaa
پھولدار,phooldaar
پھولنے,phoolne
پھولوں,phulon
پھولی,phooli
پھولے,phoole
پھونک,phoonk
پھونکا,foonkaa
پھونکی,phoonki
پھوٹا,footaa
پھوٹتا,footataa
پھوپھا,phupha
پھوپھی,phuphi
پھوپھیاں,phuphiyan
پھوڑ,phod
پھوڑا,pahota
پھوڑتا,pahotya
پھوڑنے,phodane
پھوڑے,pahude
پھيلا,paheela
پھٹ,phat
پھٹا,phata
پھٹنے,phatnay
پھٹوں,phaton
پھٹک,phatak
پھٹکار,phatkar
پھٹی,phati
پھٹے,pahtay
پھپھوندی,phaphondi
پھیر,pher
پھیرا,phera
پھیرتے,phertay
پھیرن,pheran
پھیرو,phero
پھیری,pheri
پھیل,phel
پھیلا,phela
پھیلاؤ,phelao
پھیلائی,phelayi
پھیلائیں,failayen
پھیلائے,failaaye
پھیلاتے,phelate
پھیلانا,phelana
پھیلانے,phailaane
پھیلایا,phelaya
پھیلتا,phelta
پھیلتی,phailti
پھیلتے,failatay
پھیلنے,failanay
پھیلی,phaili
پھیلے,phele
پھینک,phenk
پھینکا,phenka
پھینکنے,fainaknay
پھینکی,phenki
پھینکے,phenke
پھیپڑوں,phepdon
پھیپھڑوں,faiphadoon
پھیپھڑے,pheephde
پھیکے,pheke
پہ,pah
پہاڑ,pahad
پہاڑوں,pahadon
پہاڑی,pahadi
پہاڑیوں,pahaadiyoon
پہر,pahar
پہرا,pahra
پہرہ,pahrah
پہریدار,pahredaar
پہرے,pehre
پہل,pahal
پہلا,pahla
پہلاں,pahlaa
پہلو,pehlu
پہلوؤں,pahluon
پہلوئوں,pahluo
پہلوان,pahalwaan
پہلوانوں,pahalwaanon
پہلوانی,pahalwani
پہلووں,pahelvoon
پہلوں,pahlon
پہلوی,pahelvi
پہلہ,pahla
پہلی,pehli
پہلیوں,pahliyon
پہن,pahan
پہناوے,pehnawe
پہنایا,pehnaya
پہنتی,pahanti
پہنتے,pahante
پہننا,pahanna
پہننے,pahanne
پہنو,pahno
پہنچ,pahunch
پہنچا,pohncha
پہنچاؤ,pahunchao
پہنچاؤں,pahnchaon
پہنچائی,pahunchayi
پہنچائیں,pahunchayen
پہنچائے,pahunchaye
پہنچاتا,pahunchata
پہنچاتی,pahunchati
پہنچاتے,pahunchate
پہنچانا,pahunchana
پہنچانے,pahunchane
پہنچايا,pahunchaya
پہنچایا,pahuchaya
پہنچتا,pahunchta
پہنچتے,pahunchate
پہنچنا,pahuchna
پہنچنے,pahunchane
پہنچو,pahuncho
پہنچوں,pahunchon
پہنچی,pahunchi
پہنچیں,pahunchen
پہنچے,pahunche
پہنی,pahni
پہنے,pahne
پہونچا,pahuncha
پہونچانے,pahunchane
پہونچایا,pahunchaya
پہونچتا,pahonchata
پہونچنا,pahonchana
پہچا,pahcha
پہچان,pahchan
پہچانا,pahchana
پہچانتا,pahchanta
پہچانتے,pahchante
پہچاننے,pahchanne
پہچانی,pahchani
پہچانے,pahchanay
پہچنے,pahuchne
پہیلی,paheli
پہیوں,paheyoo
پی,pi
پیئنگ,paying
پیادہ,peadah
پیادے,piyaaday
پیار,pyaar
پیارا,pyara
پیاروں,piyaroo
پیاری,pyari
پیارے,pyare
پیاز,pyaz
پیاس,pyas
پیاسا,pyasa
پیاسی,pyasi
پیاسے,pyasay
پیالوں,pyalon
پیالہ,peyaalah
پیالے,pialay
پیام,payaam
پیامبر,paiyaambar
پیامی,payami
پیتا,peeta
پیتل,peetal
پیتھ,peeth
پیتھک,paithak
پیتی,peeti
پیتے,peetay
پیج,page
پیجز,pages
پید,paid
پیدائش,paidaish
پیدائشی,paidaishi
پیدائیش,paidaish
پیداوار,paidawar
پیداواری,paidaavaari
پیدایش,paidaayish
پیدل,paidal
پیدوار,paidwar
پیر,peer
پیرا,para
پیرائے,pairaye
پیرافین,paraffin
پیران,piran
پیرانہ,parana
پیراڈائز,paradise
پیراکی,pairaki
پیراگراف,paragraph
پیراگوئے,paraguay
پیراں,peeran
پیراہن,pairaahan
پیرایہ,pirayah
پیرس,paris
پیرو,peru
پیروؤں,pairuwon
پیرون,pairoon
پیروکار,pairokaar
پیروں,pairon
پیروی,pairvee
پیری,peeri
پیرے,peere
پیزہ,peezah
پیس,peace
پیستی,paistee
پیستے,paistay
پیسنا,pisna
پیسنے,paisne
پیسوں,paison
پیسہ,paisa
پیسی,paisee
پیسیفک,pacific
پیسے,paise
پیش,pesh
پیشا,pesha
پیشاب,peshab
پیشانی,peshani
پیشتر,peshtar
پیشرفت,paishraft
پیشرفتہ,paishrafta
پیشن,paeyssion
پیشنٹ,patient
پیشه,peshah
پیشوا,peshwa
پیشواؤں,paishwaon
پیشوائی,peshwayi
پیشوں,peshon
پیشِ,peshi
پیشکار,paishkaar
پیشکش,paishkash
پیشگوئی,paishgoee
پیشگی,peshgi
پیشہ,pesha
پیشی,paishi
پیشے,peshay
پیغام,paigham
پیغامات,paighamat
پیغامِ,paighame
پیغبر,paigabar
پیغمبر,paighambar
پیغمبرانہ,paighambarana
پیغمبروں,paighambaro
پیل,peel
پیلا,peela
پیلاطس,pilate
پیلاہٹ,pilahat
پیلس,palace
پیلوں,peelon
پیلی,peeli
پیلے,pale
پیما,peema
پیماؤں,paymaon
پیمائش,paymaish
پیمائشی,paimaishi
پیمائی,pemai
پیمان,peman
پیمانوں,paimaanoon
پیمانِ,paimaan
پیمانہ,paimaanah
پیمانے,paimaanay
پیمرا,pemra
پین,pen
پینا,pana
پینتی,painti
پینتیس,paintees
پیندا,painda
پیندی,paindi
پیندے,painday
پینسل,pencil
پینسٹھ,painsath
پینل,panel
پینٹ,paint
پینٹاگان,pantagaan
پینٹاگن,pantagon
پینٹر,painter
پینٹنگ,painting
پینڈو,pendoo
پینگ,ping
پینگوئن,penguin
پینگیں,paingein
پینے,peenay
پیوست,piyosat
پیون,peon
پیوند,paiwand
پیوندی,pewandi
پیٹ,pait
پیٹا,paita
پیٹتا,peetataa
پیٹر,peter
پیٹرا,petra
پیٹرز,peters
پیٹرن,pattern
پیٹرنز,patterns
پیٹرو,petro
پیٹرول,petrol
پیٹرولیم,petroleum
پیٹرک,patrick
پیٹری,patrie
پیٹنٹ,patent
پیٹنے,peetnay
پیٹو,peeto
پیٹھ,peeth
پیٹی,patty
پیٹیوں,paition
پیپ,peep
پیپر,paper
پیپرز,papers
پیپرس,paperes
پیپسی,pepsi
پیپسیکو,peppsico
پیپل,peepal
پیپلز,peoples
پیچ,peach
پیچان,paichaan
پیچھے,peeche
پیچیدگی,paicheedgee
پیچیدگیاں,paichidgiyan
پیچیدگیوں,paicheedgion
پیچیدہ,paicheeda
پیڈ,paid
پیڈیا,pedia
پیڑھی,pedhi
پیک,pack
پیکار,paikar
پیکج,package
پیکر,packar
پیکنگ,packing
پیکچر,picture
پیکیجنگ,packaegying
پیں,pin
پیہم,paiham
پے,pay
چئیر,chair
چاؤ,chao
چائلڈ,chaild
چائنا,chaina
چائنہ,china
چائنیز,chinese
چائینیز,chinese
چائیے,chaai
چائے,chai
چابک,chabuk
چادر,chadar
چادروں,chaadron
چادرِ,chaadri
چادری,chaadree
چارج,charge
چارجنگ,charging
چارلز,charles
چارلس,charles
چارلی,charlie
چارٹر,charter
چارٹرڈ,chartered
چارٹس,charts
چارٹڈ,charted
چارگی,chargi
چاشت,chaasht
چاشنی,chaashni
چاغی,chaagi
چاقو,chaqu
چال,chaal
چالان,chaalaan
چالاک,chaalaak
چالاکی,chalaki
چالو,chaalu
چالوں,chaaloon
چالیس,chalis
چالیں,chalein
چاند,chand
چاندوں,chandon
چاندی,chandi
چانسلر,chancellor
چانن,chanan
چانڈیو,chaandio
چاو,chao
چاول,chawal
چاولا,chawla
چاولوں,chawalon
چاولہ,chawla
چاٹتے,chattay
چاٹنا,chatna
چاپ,chap
چاپان,chapan
چاچ,chach
چاچا,chacha
چاڈ,chad
چاک,chalk
چاکر,chakar
چاکلیٹ,chocolate
چاکلیٹی,chocolaty
چاکی,chaki
چاکیواڑہ,chakivadah
چاھتا,chahta
چاہ,chah
چاہئیں,chahiean
چاہئیے,chahiye
چاہئے,chahiye
چاہا,chaha
چاہت,chahat
چاہتا,chahta
چاہتی,chahti
چاہتے,chaahte
چاہنے,chahne
چاہو,chahu
چاہوں,chahun
چاہی,chahi
چاہیں,chahein
چاہییں,chaaheen
چاہیے,chaahiye
چاہے,chaahe
چاۓ,chae
چبا,chaba
چبائے,chabaaey
چباتے,chabaatey
چبانے,chabaanay
چبایا,chabaya
چبوا,chabwa
چبوترا,chabootra
چبوترے,chabootray
چبھ,chab
چبھتے,chabhatay
چبھنے,chabhanay
چتا,chita
چتر,chater
چترا,chatra
چترال,chatraal
چترالی,chatrali
چترانگدا,chatarangda
چترویدی,chaturvedi
چتور,chatoor
چرائے,charaae
چراغ,charag
چراغان,charagan
چراغاں,charagan
چراغوں,charagon
چراغِ,charage
چراغی,charaagi
چرانے,charaanay
چراگاہوں,charagahon
چرب,charb
چربہ,charba
چربی,charbi
چرتے,chartay
چرخیاں,charkhiyan
چرس,chars
چرن,charan
چرنداس,charandas
چرنی,charni
چرواہا,charwaha
چرواہوں,charwahon
چرواہے,charwahay
چروکی,charokee
چرچ,church
چرچا,charcha
چرچل,charchal
چرچہ,charchah
چرچے,charchay
چری,chari
چریاکوٹی,charyakoti
چست,chust
چستی,chusti
چسپ,chasap
چسپاں,chaspan
چسپی,chaspi
چشت,chasht
چشتيه,chashtiyah
چشتی,chashti
چشتیاں,chashtiyaan
چشتیہ,chashteeyah
چشم,chashm
چشموں,chashmon
چشمک,chashmak
چشمہ,chashma
چشمے,chashmay
چغتائ,chughtai
چغتائی,chughtai
چقندر,chakandar
چكي,chakee
چكے,chakay
چلاؤ,chalaao
چلائی,chalaai
چلاتا,chalaata
چلاتی,chalaati
چلاس,chalaas
چلانا,chalana
چلاگیا,chalaa
چلایا,chalaya
چلتا,chalta
چلتن,chaltan
چلتی,chalti
چلتیں,chalten
چلمن,chalman
چلن,chalan
چلنا,chalna
چلنی,chalni
چلو,chalo
چلچلاتی,chalchlati
چلڈرن,children
چلی,chali
چلیز,chaliz
چلینج,chalinaj
چلیپا,chalipa
چلے,chalay
چمبڑ,chambad
چمٹا,chimta
چمٹی,chimti
چمپانزی,champaanji
چمپاوت,champaawat
چمچ,chamach
چمچے,chamchay
چمڑہ,chamdah
چمڑی,chamdi
چمڑے,chamday
چمک,chamak
چمکانے,chamkaanay
چمکتا,chamakta
